26.000000	0.180000	0.130000	0.020000	0.110000	0.090000	0.010000	0.080000	0.110000	0.030000	0.020000	0.010000	0.020000	0.060000	0.020000	0.040000	0.070000
27.000000	0.120000	0.050000	0.130000	0.000000	0.120000	0.010000	0.030000	0.000000	0.120000	0.100000	0.150000	0.010000	0.140000	0.000000	0.020000	0.000000
28.000000	0.130000	0.040000	0.060000	0.060000	0.100000	0.070000	0.000000	0.000000	0.050000	0.190000	0.040000	0.090000	0.090000	0.040000	0.020000	0.020000
29.000000	0.200000	0.030000	0.040000	0.070000	0.050000	0.060000	0.000000	0.000000	0.020000	0.220000	0.040000	0.090000	0.100000	0.070000	0.010000	0.000000
30.000000	0.110000	0.060000	0.180000	0.050000	0.020000	0.000000	0.100000	0.010000	0.170000	0.050000	0.070000	0.040000	0.070000	0.010000	0.060000	0.000000
31.000000	0.150000	0.000000	0.080000	0.060000	0.090000	0.050000	0.080000	0.060000	0.070000	0.100000	0.000000	0.180000	0.040000	0.020000	0.010000	0.010000
32.000000	0.080000	0.090000	0.200000	0.030000	0.030000	0.020000	0.080000	0.040000	0.020000	0.150000	0.090000	0.060000	0.050000	0.000000	0.030000	0.030000
33.000000	0.220000	0.090000	0.030000	0.080000	0.060000	0.000000	0.050000	0.010000	0.010000	0.030000	0.180000	0.080000	0.020000	0.010000	0.120000	0.010000
34.000000	0.160000	0.100000	0.030000	0.000000	0.050000	0.040000	0.040000	0.030000	0.030000	0.030000	0.090000	0.240000	0.050000	0.030000	0.020000	0.060000
35.000000	0.190000	0.100000	0.030000	0.000000	0.050000	0.040000	0.020000	0.000000	0.010000	0.080000	0.080000	0.260000	0.010000	0.020000	0.070000	0.040000
36.000000	0.050000	0.060000	0.060000	0.000000	0.240000	0.100000	0.050000	0.000000	0.160000	0.020000	0.060000	0.020000	0.050000	0.060000	0.070000	0.000000
37.000000	0.060000	0.010000	0.050000	0.030000	0.190000	0.100000	0.050000	0.030000	0.070000	0.090000	0.060000	0.050000	0.040000	0.090000	0.040000	0.040000
38.000000	0.030000	0.090000	0.010000	0.010000	0.200000	0.040000	0.060000	0.020000	0.050000	0.190000	0.010000	0.060000	0.050000	0.080000	0.030000	0.070000
39.000000	0.120000	0.020000	0.020000	0.020000	0.060000	0.030000	0.220000	0.010000	0.190000	0.060000	0.060000	0.000000	0.030000	0.020000	0.100000	0.040000
40.000000	0.080000	0.030000	0.040000	0.010000	0.090000	0.010000	0.130000	0.080000	0.100000	0.120000	0.040000	0.120000	0.010000	0.020000	0.040000	0.080000
41.000000	0.070000	0.060000	0.010000	0.000000	0.080000	0.070000	0.200000	0.060000	0.050000	0.170000	0.010000	0.070000	0.000000	0.040000	0.090000	0.020000
42.000000	0.100000	0.060000	0.020000	0.030000	0.270000	0.050000	0.020000	0.050000	0.010000	0.030000	0.170000	0.020000	0.030000	0.050000	0.090000	0.000000
43.000000	0.100000	0.020000	0.010000	0.040000	0.170000	0.090000	0.030000	0.020000	0.010000	0.090000	0.090000	0.160000	0.030000	0.010000	0.000000	0.130000
44.000000	0.050000	0.000000	0.010000	0.050000	0.180000	0.150000	0.070000	0.000000	0.000000	0.040000	0.040000	0.220000	0.080000	0.020000	0.030000	0.060000
45.000000	0.210000	0.060000	0.040000	0.000000	0.030000	0.050000	0.040000	0.010000	0.110000	0.060000	0.050000	0.000000	0.140000	0.100000	0.100000	0.000000
46.000000	0.180000	0.030000	0.060000	0.010000	0.060000	0.130000	0.030000	0.010000	0.010000	0.040000	0.030000	0.050000	0.040000	0.200000	0.050000	0.070000
47.000000	0.140000	0.100000	0.030000	0.040000	0.080000	0.010000	0.020000	0.060000	0.010000	0.100000	0.040000	0.050000	0.050000	0.160000	0.050000	0.060000
48.000000	0.160000	0.030000	0.130000	0.020000	0.010000	0.060000	0.120000	0.020000	0.120000	0.020000	0.010000	0.030000	0.130000	0.020000	0.110000	0.010000
49.000000	0.150000	0.030000	0.150000	0.030000	0.000000	0.000000	0.040000	0.080000	0.100000	0.050000	0.010000	0.010000	0.020000	0.140000	0.030000	0.160000
50.000000	0.060000	0.100000	0.060000	0.070000	0.030000	0.000000	0.120000	0.030000	0.030000	0.110000	0.000000	0.030000	0.040000	0.130000	0.080000	0.110000
51.000000	0.220000	0.010000	0.070000	0.000000	0.120000	0.030000	0.050000	0.010000	0.030000	0.030000	0.030000	0.010000	0.040000	0.040000	0.260000	0.050000
52.000000	0.170000	0.080000	0.080000	0.010000	0.050000	0.040000	0.020000	0.040000	0.060000	0.000000	0.070000	0.040000	0.010000	0.050000	0.040000	0.240000
53.000000	0.150000	0.090000	0.040000	0.040000	0.060000	0.010000	0.070000	0.010000	0.030000	0.070000	0.030000	0.080000	0.020000	0.020000	0.100000	0.180000
54.000000	0.190000	0.060000	0.120000	0.000000	0.130000	0.000000	0.020000	0.010000	0.120000	0.120000	0.150000	0.000000	0.080000	0.000000	0.000000	0.000000
55.000000	0.050000	0.130000	0.100000	0.040000	0.070000	0.080000	0.010000	0.000000	0.200000	0.100000	0.080000	0.020000	0.070000	0.040000	0.000000	0.010000
56.000000	0.180000	0.050000	0.120000	0.040000	0.040000	0.040000	0.010000	0.010000	0.090000	0.160000	0.070000	0.050000	0.030000	0.080000	0.010000	0.020000
57.000000	0.000000	0.040000	0.270000	0.100000	0.040000	0.010000	0.050000	0.000000	0.300000	0.070000	0.040000	0.050000	0.020000	0.000000	0.010000	0.000000
58.000000	0.010000	0.020000	0.080000	0.210000	0.030000	0.050000	0.040000	0.040000	0.220000	0.130000	0.090000	0.020000	0.030000	0.010000	0.010000	0.010000
59.000000	0.010000	0.060000	0.220000	0.120000	0.050000	0.030000	0.050000	0.020000	0.060000	0.250000	0.010000	0.010000	0.000000	0.040000	0.020000	0.050000
60.000000	0.100000	0.020000	0.170000	0.040000	0.050000	0.000000	0.080000	0.000000	0.270000	0.040000	0.120000	0.030000	0.030000	0.000000	0.050000	0.000000
61.000000	0.080000	0.060000	0.010000	0.210000	0.030000	0.020000	0.050000	0.040000	0.190000	0.040000	0.120000	0.060000	0.020000	0.020000	0.020000	0.030000
62.000000	0.070000	0.020000	0.120000	0.160000	0.010000	0.040000	0.030000	0.020000	0.100000	0.120000	0.020000	0.120000	0.030000	0.020000	0.070000	0.050000
63.000000	0.020000	0.080000	0.100000	0.000000	0.140000	0.040000	0.080000	0.020000	0.260000	0.040000	0.100000	0.000000	0.040000	0.050000	0.030000	0.000000
64.000000	0.020000	0.050000	0.030000	0.010000	0.130000	0.170000	0.040000	0.060000	0.180000	0.070000	0.060000	0.040000	0.060000	0.000000	0.040000	0.040000
65.000000	0.060000	0.040000	0.000000	0.060000	0.210000	0.050000	0.040000	0.050000	0.050000	0.200000	0.010000	0.040000	0.040000	0.070000	0.020000	0.060000
66.000000	0.030000	0.030000	0.060000	0.010000	0.040000	0.010000	0.300000	0.030000	0.280000	0.050000	0.040000	0.000000	0.050000	0.020000	0.030000	0.020000
67.000000	0.030000	0.020000	0.010000	0.050000	0.030000	0.010000	0.140000	0.150000	0.160000	0.100000	0.020000	0.020000	0.140000	0.010000	0.080000	0.030000
68.000000	0.000000	0.030000	0.060000	0.010000	0.030000	0.010000	0.250000	0.100000	0.060000	0.250000	0.000000	0.040000	0.020000	0.090000	0.040000	0.010000
69.000000	0.000000	0.040000	0.060000	0.010000	0.200000	0.020000	0.160000	0.020000	0.140000	0.040000	0.150000	0.040000	0.100000	0.010000	0.000000	0.010000
70.000000	0.020000	0.010000	0.020000	0.040000	0.120000	0.090000	0.010000	0.100000	0.190000	0.090000	0.100000	0.120000	0.050000	0.010000	0.020000	0.010000
71.000000	0.010000	0.020000	0.050000	0.050000	0.150000	0.050000	0.090000	0.010000	0.010000	0.080000	0.090000	0.140000	0.130000	0.060000	0.020000	0.040000
72.000000	0.060000	0.060000	0.030000	0.000000	0.230000	0.060000	0.050000	0.000000	0.260000	0.060000	0.050000	0.000000	0.070000	0.010000	0.060000	0.000000
73.000000	0.090000	0.020000	0.050000	0.020000	0.030000	0.270000	0.040000	0.070000	0.130000	0.070000	0.040000	0.020000	0.020000	0.050000	0.030000	0.050000
74.000000	0.070000	0.010000	0.010000	0.040000	0.180000	0.060000	0.050000	0.040000	0.100000	0.190000	0.020000	0.020000	0.010000	0.060000	0.040000	0.100000
75.000000	0.040000	0.050000	0.050000	0.020000	0.030000	0.040000	0.270000	0.040000	0.180000	0.010000	0.050000	0.010000	0.120000	0.050000	0.030000	0.010000
76.000000	0.080000	0.000000	0.080000	0.050000	0.010000	0.010000	0.100000	0.160000	0.130000	0.050000	0.130000	0.000000	0.090000	0.040000	0.000000	0.070000
77.000000	0.040000	0.050000	0.110000	0.020000	0.030000	0.010000	0.210000	0.110000	0.040000	0.090000	0.030000	0.030000	0.040000	0.110000	0.070000	0.010000
78.000000	0.130000	0.010000	0.010000	0.010000	0.100000	0.040000	0.180000	0.030000	0.160000	0.050000	0.120000	0.010000	0.030000	0.040000	0.060000	0.020000
79.000000	0.140000	0.020000	0.000000	0.020000	0.070000	0.090000	0.020000	0.130000	0.200000	0.040000	0.060000	0.020000	0.060000	0.000000	0.010000	0.120000
80.000000	0.050000	0.060000	0.050000	0.010000	0.080000	0.020000	0.140000	0.070000	0.130000	0.140000	0.010000	0.060000	0.050000	0.010000	0.030000	0.090000
